10732,3125,7,869011200
6437,4611,7,864864000
6437,4611,7,864864000
10732,3122,7,864604800
1711,837,7,862444800
1711,837,7,862444800
12294,2981,10,860371200
5167,279,7,864604800
1936,949,7,862444800
5167,5996,5,843091200
13213,7109,7,894153600
11448,6157,5,650592000
7332,6943,5,932688000
5851,6715,7,886291200
5851,6715,7,886291200
11448,6045,7,859852800
7332,6912,7,852076800
8018,2082,7,946944000
4215,2502,4,942019200
7332,3057,10,929491200
11448,6039,10,944784000
4215,2502,7,958521600
10537,4418,7,904176000
753,2863,7,937180800
11448,6044,7,863481600
11448,6041,7,864000000
11448,6045,7,920851200
11498,6179,4,866678400
5563,2973,7,945734400
10103,3474,7,951523200
486,2247,7,951609600
1816,4406,7,949536000
10103,3473,10,956534400
12294,2980,7,955843200
12294,2980,7,955843200
12294,2980,7,955843200
12294,2980,7,955843200
12294,2980,7,955843200
7332,6270,5,958694400
7332,6096,2,959644800
7332,6096,2,959644800
1924,31,5,959040000
541,5598,7,959817600
5073,2851,10,962928000
5073,2851,10,962928000
5073,2851,10,962928000
5073,2851,10,962928000
8485,2565,5,962928000
4429,6265,5,963792000
5073,2851,10,972000000
10732,3122,7,972000000
1816,4407,10,974160000
1816,4407,10,974160000
1816,4407,10,974160000
1816,4407,10,974160000
1816,4407,10,974160000
7332,3058,7,977184000
7332,3058,7,977184000
7332,3058,7,977184000
7332,3058,7,977184000
1816,4407,10,977184000
1816,4407,10,977184000
1816,4407,10,977184000
1816,4407,10,977184000
1998,4175,7,977184000
6465,3388,7,977184000
8999,4707,10,977184000
5073,2851,2,977184000
8592,3049,4,977184000
4215,2503,7,977184000
10103,3474,7,976492800
10103,3474,7,976492800
5073,2852,7,976492800
1994,5200,6,976492800
7332,6912,10,978998400
8817,6645,3,978998400
1711,838,7,978998400
10103,3475,7,978998400
10103,3475,7,978998400
5315,2989,7,978998400
8957,4642,7,978998400
10103,3473,10,947289600
5591,715,10,981936000
5591,715,10,981936000
5591,715,10,981936000
5591,715,10,981936000
5254,4356,10,981936000
766,388,2,982281600
2812,2563,10,981936000
6235,5751,7,982281600
4215,2501,7,981936000
11448,6043,1,981936000
11448,6043,1,981936000
5539,3181,7,984355200
